,index,client_id,english,birth_last_year,apartment,nb_children,age,income,household_income,visit the store_last_year,premium_membership,credit_card,web_search,nb_web_search,membership_competitors,won_prize,required_financing,cash_transaction,nb_product_purchased,customer_since_when,volume_credit_card,prize_amount,volume_financing,volume_transaction,nb_electronics,interest_rate,GDP,education_cat,city_cat,job_title_cat,home_revenue_group,revenue_group,age_group
5431,1405,00120259,1,0,0,0.0,54.0,67000,192000,0,0,0,0.0,0.0,0,0,0,1,2,6.545454545454546,0.0,0.0,0.0,1320.0,0,2.8329209729894695,0.2673571004327238,doctorate_degree,Oakland,professional,"[150k, 200k]","[60k, 100k]","[50, 60]"
5432,16760,00935105,1,1,0,4.0,62.0,50000,195000,0,0,1,0.0,0.0,0,0,0,1,1,7.2727272727272725,18314.81481481481,1.9278752436647169,0.0,2270.0,1,2.9786295597959143,-0.7957855168174475,high_school,Oakland,manager,"[150k, 200k]","[60k, 100k]","[60, 70]"
5433,20946,00976336,1,0,1,0.0,56.0,32000,229000,0,0,0,0.0,0.0,0,1,0,0,1,0.0,0.0,0.0,0.0,0.0,1,2.978982735547957,0.46563749389584186,college,Oakland,retired,"[200k, 250k]",[60k and less],"[50, 60]"
5434,6561,00713180,0,0,1,0.0,67.0,65000,65000,0,0,1,1.0,45.0,1,0,0,1,1,11.636363636363637,20171.851851851847,2.123352826510721,0.0,2740.0,1,2.604317276865519,1.9924538626017332,high_school,Redwood,retired,"[60k, 100k]","[60k, 100k]","[60, 70]"
5435,18531,00953843,0,0,1,0.0,80.0,65000,68000,0,0,1,1.0,32.0,0,1,0,1,3,3.6363636363636362,17326.666666666664,1.8238596491228067,0.0,110.0,0,2.627407208627923,0.033474016249631755,high_school,Sacramento,white collar,"[60k, 100k]","[60k, 100k]",70+
5436,1618,00138985,1,0,0,4.0,53.0,64000,84000,0,0,0,0.0,0.0,0,1,0,1,2,11.636363636363637,0.0,0.0,0.0,990.0,0,2.4350378301548976,1.2054507811379458,undergradute,Berkeley,unemployed,"[60k, 100k]","[60k, 100k]","[50, 60]"
5437,20275,00970364,1,1,1,1.0,30.0,53000,297000,0,0,0,0.0,0.0,0,0,0,1,2,3.6363636363636362,0.0,0.0,0.0,3060.0,0,2.4884436170849886,1.0266729713347365,undergradute,Berkeley,blue collar,250k,"[60k, 100k]","[30, 40]"
5438,16422,00931608,1,0,0,0.0,54.0,39000,49000,0,0,1,0.0,0.0,1,0,1,1,3,10.90909090909091,19277.407407407405,2.0292007797270952,23722.826083043485,100.0,0,2.667563702060381,0.3810791289006987,high_school,Berkeley,professional,[60k and less],[60k and less],"[50, 60]"
5439,1152,00094754,0,1,0,3.0,79.0,78000,88000,0,0,0,0.0,0.0,0,0,0,1,1,2.909090909090909,0.0,0.0,0.0,2680.0,1,2.7074737218079363,-0.31900979235324967,college,Sonoma,professional,"[60k, 100k]","[60k, 100k]",70+
5440,22509,00988516,0,0,1,0.0,29.0,46000,62000,1,0,0,1.0,17.0,0,0,0,1,1,5.090909090909091,0.0,0.0,0.0,2240.0,1,2.796434789499794,0.17111698812547657,high_school,Sacramento,retired,"[60k, 100k]",[60k and less],"[18, 30]"
5441,5462,00648270,0,0,1,0.0,55.0,64000,226000,1,1,0,0.0,0.0,1,0,0,1,1,9.454545454545455,0.0,0.0,0.0,2710.0,1,2.7552474681888808,2.4437422828759465,master_degree,Sacramento,professional,"[200k, 250k]","[60k, 100k]","[50, 60]"
5442,20502,00972572,0,0,0,0.0,61.0,59000,189000,0,0,0,0.0,0.0,0,0,0,1,1,8.727272727272728,0.0,0.0,0.0,1700.0,1,3.130359856113061,0.5490098847645127,doctorate_degree,Oakland,manager,"[150k, 200k]","[60k, 100k]","[60, 70]"
5443,17888,00946893,1,0,1,3.0,69.0,74000,74000,0,0,1,1.0,18.0,0,0,0,1,5,1.4545454545454546,16815.555555555555,1.7700584795321637,0.0,2120.0,0,2.766478462529251,1.2788344243873029,undergradute,Sacramento,blue collar,"[60k, 100k]","[60k, 100k]","[60, 70]"
5444,3451,00460566,0,0,1,1.0,38.0,40000,44000,0,0,0,1.0,22.0,0,0,1,1,2,3.6363636363636362,0.0,0.0,30668.47826086957,200.0,0,2.982125200175597,1.7154999415801098,high_school,Redwood,manager,[60k and less],[60k and less],"[30, 40]"
5445,793,00057466,1,1,0,2.0,52.0,83000,154000,0,1,1,0.0,0.0,0,0,0,1,2,4.363636363636364,12513.703703703703,1.317231968810916,0.0,2280.0,0,2.746923887495327,2.021020049228536,undergradute,Berkeley,white collar,"[150k, 200k]","[60k, 100k]","[50, 60]"
5446,14936,00914139,1,1,1,1.0,52.0,63000,133000,1,0,1,0.0,0.0,0,0,0,1,1,4.363636363636364,18928.148148148146,1.9924366471734891,0.0,2290.0,1,2.784635524225946,-1.1255466253292425,master_degree,Berkeley,white collar,"[100k, 150k]","[60k, 100k]","[50, 60]"
5447,4761,00589303,1,0,1,0.0,24.0,50000,50000,0,0,0,1.0,31.0,0,1,0,1,2,7.2727272727272725,0.0,0.0,0.0,1120.0,0,2.4605227031325576,0.9283714871316948,high_school,San Francisco,retired,"[60k, 100k]","[60k, 100k]","[18, 30]"
5448,18966,00957625,0,0,0,0.0,66.0,73000,176000,0,0,0,0.0,0.0,0,0,0,1,3,8.727272727272728,0.0,0.0,0.0,1860.0,0,2.4992109291626763,0.6602225204441418,undergradute,Sacramento,white collar,"[150k, 200k]","[60k, 100k]","[60, 70]"
5449,22433,00987627,1,0,1,0.0,90.0,68000,222000,0,1,0,1.0,39.0,0,1,1,1,3,10.181818181818182,0.0,0.0,41038.04347434783,1700.0,0,3.299349472767329,-0.0907946380336877,high_school,Oakland,manager,"[200k, 250k]","[60k, 100k]",70+
5450,11149,00854781,1,0,1,5.0,55.0,52000,113000,1,0,0,0.0,0.0,0,1,0,1,2,8.0,0.0,0.0,0.0,1900.0,0,2.680144605026102,0.3953756114082288,doctorate_degree,Sacramento,manager,"[100k, 150k]","[60k, 100k]","[50, 60]"
5451,3733,00492158,1,0,0,0.0,39.0,50000,50000,0,0,0,0.0,0.0,1,0,0,1,1,8.727272727272728,0.0,0.0,0.0,1060.0,1,2.7220673142936045,0.33692460719631956,doctorate_degree,Sacramento,white collar,"[60k, 100k]","[60k, 100k]","[30, 40]"
5452,18473,00953117,0,0,0,3.0,33.0,53000,53000,0,0,0,0.0,0.0,0,1,0,1,2,6.545454545454546,0.0,0.0,0.0,2590.0,0,3.0845250423234174,-0.021573435239416627,undergradute,Berkeley,unemployed,"[60k, 100k]","[60k, 100k]","[30, 40]"
5453,2073,00292566,1,0,0,2.0,55.0,65000,217000,0,1,0,0.0,0.0,0,0,0,1,5,7.2727272727272725,0.0,0.0,0.0,740.0,0,2.6237120918006958,0.6323818495913707,undergradute,San Francisco,unemployed,"[200k, 250k]","[60k, 100k]","[50, 60]"
5454,9949,00828462,1,1,0,3.0,44.0,68000,214000,0,0,1,1.0,45.0,0,1,0,1,2,8.727272727272728,15631.48148148148,1.64541910331384,0.0,2410.0,0,2.823406016445821,-0.6742804211837891,master_degree,San Francisco,blue collar,"[200k, 250k]","[60k, 100k]","[40, 50]"
5455,16631,00933771,0,0,0,0.0,28.0,94000,119000,0,1,0,0.0,0.0,0,1,0,1,2,7.2727272727272725,0.0,0.0,0.0,2440.0,0,3.357111952448954,0.958746972372618,master_degree,Sacramento,professional,"[100k, 150k]","[60k, 100k]","[18, 30]"
5456,1226,00103882,1,1,0,1.0,44.0,54000,54000,0,0,1,0.0,0.0,1,0,0,1,1,5.090909090909091,11346.666666666664,1.1943859649122806,0.0,200.0,1,2.6367174597434677,-1.268336465177891,undergradute,Sacramento,unemployed,"[60k, 100k]","[60k, 100k]","[40, 50]"
5457,11307,00858219,0,1,1,1.0,46.0,41000,87000,0,1,0,0.0,0.0,0,0,0,1,1,8.727272727272728,0.0,0.0,0.0,3220.0,1,2.738035596027056,-0.01868567749014194,doctorate_degree,Berkeley,blue collar,"[60k, 100k]",[60k and less],"[40, 50]"
5458,4369,00552566,1,0,0,3.0,60.0,53000,146000,0,1,0,0.0,0.0,1,1,0,1,2,10.181818181818182,0.0,0.0,0.0,3430.0,0,2.823948792859915,1.8115071580587623,master_degree,Redwood,professional,"[100k, 150k]","[60k, 100k]","[60, 70]"
5459,12792,00883674,1,0,0,2.0,31.0,61000,109000,0,0,0,0.0,0.0,0,1,0,1,2,5.090909090909091,0.0,0.0,0.0,1310.0,0,2.7308897253536557,0.23788549943097254,high_school,Sacramento,manager,"[100k, 150k]","[60k, 100k]","[30, 40]"
5460,16595,00933281,1,1,0,2.0,51.0,58000,174000,0,0,0,0.0,0.0,0,1,1,1,3,13.818181818181818,0.0,0.0,18782.608695652176,1740.0,0,2.4392074111446402,-0.5275276081434591,college,Oakland,blue collar,"[150k, 200k]","[60k, 100k]","[50, 60]"
5461,19742,00965084,1,0,0,0.0,45.0,57000,193000,0,1,0,0.0,0.0,0,0,0,1,2,2.181818181818182,0.0,0.0,0.0,3390.0,0,2.5717371896811048,0.06763802004299424,doctorate_degree,San Francisco,professional,"[150k, 200k]","[60k, 100k]","[40, 50]"
5462,8086,00774392,1,0,0,0.0,43.0,57000,213000,0,0,1,1.0,17.0,1,1,0,1,2,8.727272727272728,20827.777777777774,2.1923976608187132,0.0,1750.0,0,2.813523000231513,0.12767222842794226,high_school,Sacramento,professional,"[200k, 250k]","[60k, 100k]","[40, 50]"
5463,589,00044912,1,0,0,0.0,47.0,74000,238000,0,0,1,1.0,45.0,0,0,0,1,2,11.636363636363637,14217.407407407407,1.496569200779727,0.0,1670.0,0,2.698686501069197,1.6244243890298011,college,San Francisco,blue collar,"[200k, 250k]","[60k, 100k]","[40, 50]"
5464,13348,00891808,1,0,0,0.0,73.0,47000,100000,0,0,1,0.0,0.0,0,0,0,1,1,8.727272727272728,15793.333333333332,1.662456140350877,0.0,3080.0,1,2.793176259261623,-0.7331301166209212,doctorate_degree,Sacramento,manager,"[100k, 150k]",[60k and less],70+
5465,5966,00680018,1,0,0,1.0,51.0,64000,282000,0,0,1,0.0,0.0,0,0,0,1,1,11.636363636363637,14822.22222222222,1.5602339181286549,0.0,2780.0,1,3.123581198459486,-2.3737639447122247,doctorate_degree,San Francisco,manager,250k,"[60k, 100k]","[50, 60]"
5466,22472,00988044,0,0,0,2.0,44.0,56000,150000,0,1,0,1.0,43.0,1,1,0,1,2,10.90909090909091,0.0,0.0,0.0,2720.0,0,2.7817240449548315,-0.800149880634005,college,Redwood,professional,"[150k, 200k]","[60k, 100k]","[40, 50]"
5467,12250,00875181,1,0,1,0.0,48.0,48000,205000,0,1,0,1.0,20.0,0,0,0,1,1,13.090909090909092,0.0,0.0,0.0,2110.0,1,3.246353271332622,-0.021005175517759267,doctorate_degree,Sacramento,professional,"[200k, 250k]",[60k and less],"[40, 50]"
5468,679,00050665,0,0,0,0.0,53.0,36000,53000,0,0,0,1.0,24.0,0,1,0,0,1,5.090909090909091,0.0,0.0,0.0,0.0,1,2.8673677287772574,2.041472020467067,doctorate_degree,Berkeley,unemployed,"[60k, 100k]",[60k and less],"[50, 60]"
5469,3292,00442220,0,0,0,2.0,85.0,29000,174000,0,0,0,0.0,0.0,0,1,1,1,3,8.0,0.0,0.0,33798.91304739131,1140.0,0,2.740971991830489,-0.7307209755425131,high_school,San Francisco,blue collar,"[150k, 200k]",[60k and less],70+
5470,8688,00794692,0,1,0,1.0,63.0,56000,176000,0,1,0,0.0,0.0,1,1,0,1,2,8.727272727272728,0.0,0.0,0.0,2840.0,0,2.812536481442224,0.22636645723374987,doctorate_degree,Sacramento,white collar,"[150k, 200k]","[60k, 100k]","[60, 70]"
5471,8792,00797987,0,0,0,0.0,43.0,48000,98000,1,0,1,0.0,0.0,0,0,0,0,1,5.090909090909091,21730.740740740737,2.287446393762183,0.0,0.0,1,2.763204047081198,1.4851469756172786,undergradute,Berkeley,blue collar,"[60k, 100k]",[60k and less],"[40, 50]"
5472,5615,00658242,0,0,0,2.0,21.0,33000,98000,0,1,0,0.0,0.0,0,0,0,1,4,8.0,0.0,0.0,0.0,1780.0,0,3.205453761196825,2.4585171744771253,high_school,Redwood,blue collar,"[60k, 100k]",[60k and less],"[18, 30]"
5473,9271,00811765,1,1,1,2.0,70.0,42000,103000,1,0,1,0.0,0.0,1,0,0,1,3,4.363636363636364,14566.666666666666,1.5333333333333332,0.0,950.0,0,2.9449311764576747,-0.07604722710960787,high_school,San Francisco,unemployed,"[100k, 150k]",[60k and less],70+
5474,10678,00844654,1,0,0,0.0,76.0,17000,83000,1,0,1,0.0,0.0,0,1,0,1,2,15.272727272727273,21236.666666666664,2.235438596491228,0.0,3310.0,0,2.6705484734138882,0.7968060777987623,doctorate_degree,Sacramento,white collar,"[60k, 100k]",[60k and less],70+
5475,8506,00789331,0,1,1,6.0,73.0,68000,178000,0,0,0,1.0,41.0,0,1,0,1,2,8.0,0.0,0.0,0.0,1640.0,0,2.62641857595271,-0.8094602215202709,master_degree,Sacramento,blue collar,"[150k, 200k]","[60k, 100k]",70+
5476,1024,00071305,1,1,0,3.0,57.0,38000,107000,0,0,1,0.0,0.0,1,0,0,1,1,9.454545454545455,17258.51851851852,1.8166861598440545,0.0,1160.0,1,2.998050749407885,-0.8846042080966076,high_school,Berkeley,white collar,"[100k, 150k]",[60k and less],"[50, 60]"
5477,7734,00762384,0,0,0,0.0,27.0,40000,264000,0,1,0,1.0,3.0,0,0,0,1,2,8.0,0.0,0.0,0.0,2830.0,0,2.9170581694336413,0.9096853020683864,doctorate_degree,Sonoma,unemployed,250k,[60k and less],"[18, 30]"
5478,10552,00841358,0,0,0,0.0,81.0,51000,165000,0,0,1,0.0,0.0,0,0,0,1,1,16.0,15614.444444444443,1.643625730994152,0.0,1950.0,1,2.8554690762230335,1.8432602136263956,doctorate_degree,Sacramento,manager,"[150k, 200k]","[60k, 100k]",70+
5479,11533,00862171,1,1,0,3.0,36.0,47000,121000,0,0,0,1.0,31.0,0,1,0,1,2,5.818181818181818,0.0,0.0,0.0,2610.0,0,2.4950965364178863,-0.11284653988650895,high_school,Berkeley,white collar,"[100k, 150k]",[60k and less],"[30, 40]"
5480,17934,00947449,0,0,0,1.0,29.0,69000,106000,0,0,1,0.0,0.0,1,1,1,1,3,8.0,13638.148148148148,1.4355945419103313,19125.000003913046,2600.0,0,2.9335171658466987,0.7800922024054782,doctorate_degree,San Francisco,manager,"[100k, 150k]","[60k, 100k]","[18, 30]"
5481,2121,00296538,1,0,1,0.0,71.0,57000,189000,0,1,0,1.0,45.0,0,0,1,0,1,4.363636363636364,0.0,0.0,34336.956521739135,0.0,1,2.829848438017746,1.854536692574949,undergradute,San Francisco,professional,"[150k, 200k]","[60k, 100k]",70+
5482,9100,00806864,1,0,0,0.0,69.0,51000,76000,0,1,0,0.0,0.0,0,0,1,1,2,4.363636363636364,0.0,0.0,24016.30434391305,2620.0,0,3.308460218721979,0.5873152759640651,master_degree,Berkeley,manager,"[60k, 100k]","[60k, 100k]","[60, 70]"
5483,1284,00110865,0,0,1,0.0,59.0,88000,88000,0,0,0,0.0,0.0,0,0,0,1,1,5.818181818181818,0.0,0.0,0.0,970.0,1,2.852568656803352,1.096377358416471,high_school,Berkeley,professional,"[60k, 100k]","[60k, 100k]","[50, 60]"
5484,22519,00988699,1,0,0,0.0,25.0,65000,65000,0,0,1,0.0,0.0,1,1,1,1,3,7.2727272727272725,11925.925925925923,1.2553606237816761,30570.65217782609,100.0,0,2.9981892638172223,0.9595665618680039,doctorate_degree,Oakland,professional,"[60k, 100k]","[60k, 100k]","[18, 30]"
5485,16624,00933684,1,1,1,3.0,41.0,64000,150000,0,0,0,1.0,39.0,0,1,0,1,2,10.90909090909091,0.0,0.0,0.0,1500.0,0,3.3036489485620084,2.406715811587075,undergradute,San Francisco,unemployed,"[150k, 200k]","[60k, 100k]","[40, 50]"
5486,4177,00533845,1,1,0,1.0,63.0,26000,26000,0,0,0,0.0,0.0,0,0,0,1,1,5.818181818181818,0.0,0.0,0.0,2860.0,1,3.501831876605403,0.08551445695104287,high_school,Sacramento,manager,[60k and less],[60k and less],"[60, 70]"
5487,20255,00970214,0,0,0,0.0,72.0,60000,152000,0,0,1,1.0,24.0,0,1,1,0,2,0.0,22633.7037037037,2.3824951267056527,23820.65217782609,0.0,0,2.563951196150576,0.42947392662229267,undergradute,San Francisco,professional,"[150k, 200k]","[60k, 100k]",70+
5488,3994,00516904,0,1,1,2.0,25.0,47000,275000,0,0,1,0.0,0.0,1,1,0,0,1,6.545454545454546,14864.814814814814,1.5647173489278752,0.0,0.0,1,2.4446773690920067,1.9022901025763401,college,Oakland,manager,250k,[60k and less],"[18, 30]"
5489,19579,00963499,0,1,0,2.0,28.0,45000,189000,1,0,1,1.0,3.0,0,0,1,1,2,14.545454545454545,21389.999999999996,2.2515789473684205,33505.43478652174,2870.0,0,2.445968907750613,-0.40267564897482266,undergradute,Berkeley,blue collar,"[150k, 200k]",[60k and less],"[18, 30]"
5490,10248,00834917,0,0,0,0.0,49.0,78000,78000,0,1,0,1.0,45.0,0,1,1,1,3,12.363636363636363,0.0,0.0,21423.913043478264,1530.0,0,3.0281797511740645,1.1508884195433615,college,Sonoma,professional,"[60k, 100k]","[60k, 100k]","[40, 50]"
5491,1085,00077691,0,0,0,0.0,84.0,93000,279000,0,0,0,0.0,0.0,0,0,0,1,1,10.181818181818182,0.0,0.0,0.0,2020.0,1,2.9417405257174036,0.207234239966028,doctorate_degree,Sacramento,white collar,250k,"[60k, 100k]",70+
5492,12917,00885489,0,1,0,3.0,63.0,91000,160000,0,0,1,0.0,0.0,0,0,0,1,1,1.4545454545454546,15912.592592592591,1.6750097465886937,0.0,2950.0,1,3.2500614590162185,1.6836134309236201,undergradute,Sacramento,manager,"[150k, 200k]","[60k, 100k]","[60, 70]"
5493,11729,00866010,0,0,0,0.0,63.0,48000,48000,0,0,0,0.0,0.0,0,0,1,1,2,5.090909090909091,0.0,0.0,11592.39130434783,850.0,0,2.7164587839082475,0.6640581472915122,high_school,Sacramento,professional,[60k and less],[60k and less],"[60, 70]"
5494,13308,00891062,1,0,0,0.0,49.0,102000,102000,0,1,1,1.0,45.0,0,0,0,1,1,11.636363636363637,16858.148148148146,1.7745419103313838,0.0,820.0,1,2.5608993215648366,1.4938791902459925,undergradute,Sacramento,retired,"[100k, 150k]","[100k, 150k]","[40, 50]"
5495,5178,00625512,1,1,1,2.0,68.0,61000,186000,0,0,0,1.0,40.0,0,0,1,1,3,6.545454545454546,0.0,0.0,10614.130435173913,1010.0,0,2.685220071349498,0.8769620583013954,undergradute,San Francisco,blue collar,"[150k, 200k]","[60k, 100k]","[60, 70]"
5496,11143,00854712,1,0,0,2.0,68.0,80000,80000,0,1,1,0.0,0.0,0,0,0,1,1,12.363636363636363,23076.666666666664,2.4291228070175435,0.0,1120.0,1,2.394475121841607,2.6053307168714186,doctorate_degree,Sacramento,manager,"[60k, 100k]","[60k, 100k]","[60, 70]"
5497,12205,00874703,1,0,0,1.0,74.0,43000,210000,1,1,1,0.0,0.0,0,0,1,1,2,4.363636363636364,15043.703703703703,1.5835477582846003,33798.91304739131,2560.0,0,2.709213734296362,1.537253064659006,master_degree,San Francisco,manager,"[200k, 250k]",[60k and less],70+
5498,13530,00894951,0,0,1,4.0,32.0,80000,80000,0,1,1,1.0,45.0,0,0,1,1,3,11.636363636363637,18604.44444444444,1.958362573099415,21521.73912652174,100.0,0,3.429442892253258,-0.07220608608583085,high_school,Redwood,retired,"[60k, 100k]","[60k, 100k]","[30, 40]"
5499,6739,00721338,0,0,0,0.0,28.0,73000,154000,1,0,1,0.0,0.0,0,1,0,1,2,9.454545454545455,16645.185185185182,1.7521247563352824,0.0,2490.0,0,2.7450960068972594,0.0877929750413689,high_school,Sonoma,unemployed,"[150k, 200k]","[60k, 100k]","[18, 30]"
5500,302,00022578,0,0,0,0.0,86.0,77000,352000,0,0,0,1.0,37.0,0,0,0,1,1,5.818181818181818,0.0,0.0,0.0,810.0,1,2.392618940761614,0.4586815521118123,doctorate_degree,Sacramento,professional,250k,"[60k, 100k]",70+
5501,5588,00656465,1,0,0,0.0,27.0,57000,79000,0,0,0,0.0,0.0,1,0,1,1,2,6.545454545454546,0.0,0.0,16288.04347826087,4310.0,0,2.8172456485952466,-0.2432331866067512,college,Sacramento,manager,"[60k, 100k]","[60k, 100k]","[18, 30]"
5502,11303,00858104,1,1,0,2.0,75.0,60000,73000,0,0,1,0.0,0.0,0,1,0,1,2,3.6363636363636362,15963.703703703703,1.680389863547758,0.0,2260.0,0,3.3695350053263384,1.8726194660402664,college,San Francisco,retired,"[60k, 100k]","[60k, 100k]",70+
5503,3480,00463746,0,1,0,2.0,26.0,72000,72000,0,0,0,0.0,0.0,1,1,1,1,3,5.090909090909091,0.0,0.0,28858.695648260877,1980.0,0,2.74295474821885,0.8810112761445323,undergradute,Sacramento,blue collar,"[60k, 100k]","[60k, 100k]","[18, 30]"
5504,15004,00914969,1,0,0,0.0,64.0,83000,155000,0,1,0,1.0,45.0,1,1,0,1,2,9.454545454545455,0.0,0.0,0.0,1490.0,0,3.5092267454818797,0.018655808861297363,master_degree,San Francisco,manager,"[150k, 200k]","[60k, 100k]","[60, 70]"
5505,5750,00666444,0,0,0,0.0,53.0,58000,62000,0,0,0,1.0,33.0,0,0,0,1,1,8.0,0.0,0.0,0.0,2740.0,1,2.994842292405888,0.7001836564839481,college,Berkeley,retired,"[60k, 100k]","[60k, 100k]","[50, 60]"
5506,18623,00954654,0,0,0,0.0,40.0,40000,56000,0,0,0,1.0,31.0,0,1,0,1,2,7.2727272727272725,0.0,0.0,0.0,3160.0,0,2.5078623872020196,1.06410287480827,master_degree,Oakland,retired,"[60k, 100k]",[60k and less],"[40, 50]"
5507,7357,00747946,1,0,0,0.0,65.0,94000,94000,0,0,1,0.0,0.0,0,0,0,1,1,5.818181818181818,16721.85185185185,1.760194931773879,0.0,2400.0,1,2.572152609822184,-0.5339268047295509,college,Sacramento,manager,"[60k, 100k]","[60k, 100k]","[60, 70]"
5508,4228,00538807,0,0,0,0.0,56.0,57000,73000,0,1,0,0.0,0.0,0,0,1,1,4,7.2727272727272725,0.0,0.0,17217.39130826087,1480.0,0,3.291417130810229,2.170315570183204,master_degree,San Francisco,professional,"[60k, 100k]","[60k, 100k]","[50, 60]"
5509,7660,00759890,1,0,0,0.0,65.0,29000,245000,0,0,0,0.0,0.0,0,1,1,1,3,14.545454545454545,0.0,0.0,12179.34782608696,3540.0,0,2.882556433635549,0.5510825379260215,high_school,San Francisco,blue collar,"[200k, 250k]",[60k and less],"[60, 70]"
5510,18620,00954663,0,1,0,1.0,42.0,95000,95000,1,1,0,0.0,0.0,0,0,0,1,1,10.181818181818182,0.0,0.0,0.0,1710.0,1,2.781825801209809,-0.3682891516847341,doctorate_degree,Sacramento,unemployed,"[60k, 100k]","[60k, 100k]","[40, 50]"
5511,13474,00894017,1,0,0,0.0,79.0,42000,248000,1,1,0,0.0,0.0,1,1,0,1,2,10.181818181818182,0.0,0.0,0.0,3470.0,0,3.247243474876624,1.5441389431828128,undergradute,San Francisco,professional,"[200k, 250k]",[60k and less],70+
5512,11576,00863127,1,0,1,0.0,62.0,61000,251000,0,0,0,1.0,33.0,1,1,1,0,2,2.909090909090909,0.0,0.0,15065.217387391305,0.0,0,3.394216203014751,-0.41472704682761385,doctorate_degree,Oakland,white collar,250k,"[60k, 100k]","[60, 70]"
5513,22412,00987392,1,1,0,1.0,64.0,84000,112000,0,0,0,0.0,0.0,0,0,1,1,2,8.0,0.0,0.0,24847.826090869567,3450.0,0,3.050791364513246,0.33360497499148944,college,San Francisco,unemployed,"[100k, 150k]","[60k, 100k]","[60, 70]"
5514,16267,00929293,1,0,1,0.0,64.0,51000,77000,0,0,0,0.0,0.0,0,0,0,1,1,3.6363636363636362,0.0,0.0,0.0,2630.0,1,2.6401799280210634,-0.8963922164058014,high_school,Sacramento,professional,"[60k, 100k]","[60k, 100k]","[60, 70]"
5515,22077,00984489,0,1,1,4.0,87.0,98000,232000,0,0,0,0.0,0.0,0,1,0,1,2,4.363636363636364,0.0,0.0,0.0,3260.0,0,2.5158105497065555,0.8664038614591866,high_school,Sacramento,retired,"[200k, 250k]","[60k, 100k]",70+
5516,22923,00995295,0,0,0,0.0,80.0,47000,125000,0,0,1,0.0,0.0,0,1,1,1,3,8.727272727272728,21722.22222222222,2.286549707602339,24211.956521739132,2900.0,0,2.7789532214635284,0.47010511274108113,undergradute,Berkeley,unemployed,"[100k, 150k]",[60k and less],70+
5517,16761,00935121,0,0,0,0.0,49.0,86000,151000,0,0,0,0.0,0.0,0,0,0,1,1,5.090909090909091,0.0,0.0,0.0,250.0,1,3.3656771718950322,1.6987442582899068,undergradute,Sacramento,professional,"[150k, 200k]","[60k, 100k]","[40, 50]"
5518,21559,00980961,1,0,0,2.0,22.0,47000,47000,0,0,0,1.0,45.0,1,0,0,1,1,1.4545454545454546,0.0,0.0,0.0,2870.0,1,2.6949056755717318,1.5004919537213826,doctorate_degree,San Francisco,professional,[60k and less],[60k and less],"[18, 30]"
5519,4771,00590510,1,0,0,0.0,44.0,51000,51000,0,0,0,0.0,0.0,0,0,0,1,1,5.090909090909091,0.0,0.0,0.0,4090.0,1,2.4772924727454684,-0.21604901975124374,master_degree,Berkeley,retired,"[60k, 100k]","[60k, 100k]","[40, 50]"
5520,2125,00296665,0,1,1,4.0,58.0,62000,110000,0,0,1,1.0,34.0,0,0,0,1,1,9.454545454545455,19515.925925925923,2.054307992202729,0.0,100.0,1,3.507257189999776,-2.5398498169773664,master_degree,Sacramento,professional,"[100k, 150k]","[60k, 100k]","[50, 60]"
5521,19046,00958587,0,0,1,0.0,40.0,58000,137000,0,1,1,0.0,0.0,1,0,0,1,1,8.0,13237.777777777777,1.3934502923976608,0.0,1010.0,1,2.7340134756651193,0.4989516007963004,undergradute,Sacramento,professional,"[100k, 150k]","[60k, 100k]","[40, 50]"
5522,7306,00745821,1,0,0,0.0,67.0,65000,65000,0,0,1,1.0,21.0,0,1,0,1,2,3.6363636363636362,22531.481481481478,2.371734892787524,0.0,2350.0,0,2.5264557203266866,1.6258332104460949,doctorate_degree,Sonoma,retired,"[60k, 100k]","[60k, 100k]","[60, 70]"
5523,5005,00610516,0,0,0,0.0,39.0,58000,58000,0,0,1,0.0,0.0,0,0,0,1,1,11.636363636363637,20546.666666666664,2.162807017543859,0.0,100.0,1,2.5074663955402223,0.3943559011325318,high_school,Oakland,blue collar,"[60k, 100k]","[60k, 100k]","[30, 40]"
5524,4973,00607188,1,0,1,2.0,48.0,46000,46000,0,0,0,1.0,3.0,0,1,1,1,3,10.181818181818182,0.0,0.0,31108.69565217392,900.0,0,2.4257510508522016,1.1151828007902833,undergradute,Sacramento,professional,[60k and less],[60k and less],"[40, 50]"
5525,5697,00664120,1,0,0,0.0,44.0,64000,262000,1,0,0,1.0,45.0,1,0,0,1,1,5.818181818181818,0.0,0.0,0.0,1330.0,1,2.491057995998537,1.0592889043582447,doctorate_degree,San Francisco,retired,250k,"[60k, 100k]","[40, 50]"
5526,10142,00832013,0,0,0,0.0,39.0,58000,58000,0,1,1,1.0,17.0,0,0,0,1,1,5.090909090909091,18595.925925925923,1.957465886939571,0.0,2220.0,1,3.1401954066813653,1.650438873598143,master_degree,Sacramento,professional,"[60k, 100k]","[60k, 100k]","[30, 40]"
5527,3652,00482784,0,0,0,0.0,45.0,75000,201000,0,0,0,0.0,0.0,0,0,0,1,1,6.545454545454546,0.0,0.0,0.0,900.0,1,2.7576455033180616,1.1519045380169195,doctorate_degree,Sonoma,manager,"[200k, 250k]","[60k, 100k]","[40, 50]"
